date,station,airT,Longitude,Latitude
2015-11-16T11:00:00Z,PAR,25.368,-37.05311,-10.88105
2015-11-16T12:00:00Z,PAR,27.595,-37.05311,-10.88105
2015-11-16T13:00:00Z,PAR,30.155,-37.05311,-10.88105
2015-11-16T14:00:00Z,PAR,31.153,-37.05311,-10.88105
2015-11-16T15:00:00Z,PAR,31.141,-37.05311,-10.88105
2015-11-16T16:00:00Z,PAR,31.077,-37.05311,-10.88105
2015-11-16T17:00:00Z,PAR,30.28,-37.05311,-10.88105
2015-11-16T18:00:00Z,PAR,29.596,-37.05311,-10.88105
2015-11-16T19:00:00Z,PAR,28.941,-37.05311,-10.88105
2015-11-16T20:00:00Z,PAR,28.141,-37.05311,-10.88105
2015-11-16T21:00:00Z,PAR,27.088,-37.05311,-10.88105
2015-11-16T22:00:00Z,PAR,26.286,-37.05311,-10.88105
2015-11-16T23:00:00Z,PAR,25.835,-37.05311,-10.88105
2015-11-17T00:00:00Z,PAR,25.695,-37.05311,-10.88105
2015-11-17T01:00:00Z,PAR,25.604,-37.05311,-10.88105
2015-11-17T02:00:00Z,PAR,25.386,-37.05311,-10.88105
2015-11-17T03:00:00Z,PAR,25.18,-37.05311,-10.88105
2015-11-17T04:00:00Z,PAR,24.968,-37.05311,-10.88105
2015-11-17T05:00:00Z,PAR,24.944,-37.05311,-10.88105
2015-11-17T06:00:00Z,PAR,24.756,-37.05311,-10.88105
2015-11-17T07:00:00Z,PAR,24.466,-37.05311,-10.88105
2015-11-17T08:00:00Z,PAR,24.128,-37.05311,-10.88105
2015-11-17T09:00:00Z,PAR,23.701,-37.05311,-10.88105
2015-11-17T10:00:00Z,PAR,23.641,-37.05311,-10.88105
2015-11-17T11:00:00Z,PAR,25.145,-37.05311,-10.88105
2015-11-17T12:00:00Z,PAR,27.709,-37.05311,-10.88105
2015-11-17T13:00:00Z,PAR,29.489,-37.05311,-10.88105
2015-11-17T14:00:00Z,PAR,29.823,-37.05311,-10.88105
2015-11-17T15:00:00Z,PAR,28.841,-37.05311,-10.88105
2015-11-17T16:00:00Z,PAR,29.196,-37.05311,-10.88105
2015-11-17T17:00:00Z,PAR,29.816,-37.05311,-10.88105
2015-11-17T18:00:00Z,PAR,29.54,-37.05311,-10.88105
2015-11-17T19:00:00Z,PAR,28.903,-37.05311,-10.88105
2015-11-17T20:00:00Z,PAR,28.215,-37.05311,-10.88105
2015-11-17T21:00:00Z,PAR,27.205,-37.05311,-10.88105
2015-11-17T22:00:00Z,PAR,26.097,-37.05311,-10.88105
2015-11-17T23:00:00Z,PAR,25.598,-37.05311,-10.88105
2015-11-18T00:00:00Z,PAR,25.465,-37.05311,-10.88105
2015-11-18T01:00:00Z,PAR,25.294,-37.05311,-10.88105
2015-11-18T02:00:00Z,PAR,25.204,-37.05311,-10.88105
2015-11-18T03:00:00Z,PAR,25.077,-37.05311,-10.88105
2015-11-18T04:00:00Z,PAR,24.629,-37.05311,-10.88105
2015-11-18T05:00:00Z,PAR,24.363,-37.05311,-10.88105
2015-11-18T06:00:00Z,PAR,24.153,-37.05311,-10.88105
2015-11-18T07:00:00Z,PAR,23.719,-37.05311,-10.88105
2015-11-18T08:00:00Z,PAR,23.214,-37.05311,-10.88105
2015-11-18T09:00:00Z,PAR,23.124,-37.05311,-10.88105
2015-11-18T10:00:00Z,PAR,23.058,-37.05311,-10.88105
2015-11-18T11:00:00Z,PAR,24.66,-37.05311,-10.88105
2015-11-18T12:00:00Z,PAR,27.071,-37.05311,-10.88105
2015-11-18T13:00:00Z,PAR,29.335,-37.05311,-10.88105
2015-11-18T14:00:00Z,PAR,30.678,-37.05311,-10.88105
2015-11-18T15:00:00Z,PAR,31.001,-37.05311,-10.88105
2015-11-18T16:00:00Z,PAR,30.646,-37.05311,-10.88105
2015-11-18T17:00:00Z,PAR,30.142,-37.05311,-10.88105
2015-11-18T18:00:00Z,PAR,29.084,-37.05311,-10.88105
2015-11-18T19:00:00Z,PAR,28.617,-37.05311,-10.88105
2015-11-18T20:00:00Z,PAR,27.863,-37.05311,-10.88105
2015-11-18T21:00:00Z,PAR,27.106,-37.05311,-10.88105
2015-11-18T22:00:00Z,PAR,26.012,-37.05311,-10.88105
2015-11-18T23:00:00Z,PAR,25.653,-37.05311,-10.88105
2015-11-19T00:00:00Z,PAR,25.404,-37.05311,-10.88105
2015-11-19T01:00:00Z,PAR,25.416,-37.05311,-10.88105
2015-11-19T02:00:00Z,PAR,25.641,-37.05311,-10.88105
2015-11-19T03:00:00Z,PAR,25.689,-37.05311,-10.88105
2015-11-19T04:00:00Z,PAR,25.483,-37.05311,-10.88105
2015-11-19T05:00:00Z,PAR,25.155,-37.05311,-10.88105
2015-11-19T06:00:00Z,PAR,24.322,-37.05311,-10.88105
2015-11-19T07:00:00Z,PAR,23.924,-37.05311,-10.88105
2015-11-19T08:00:00Z,PAR,23.653,-37.05311,-10.88105
2015-11-19T09:00:00Z,PAR,23.695,-37.05311,-10.88105
2015-11-19T10:00:00Z,PAR,23.49,-37.05311,-10.88105
2015-11-19T11:00:00Z,PAR,24.575,-37.05311,-10.88105
2015-11-19T12:00:00Z,PAR,26.109,-37.05311,-10.88105
2015-11-19T13:00:00Z,PAR,27.069,-37.05311,-10.88105
2015-11-19T14:00:00Z,PAR,30.136,-37.05311,-10.88105
2015-11-19T15:00:00Z,PAR,31.052,-37.05311,-10.88105
2015-11-19T16:00:00Z,PAR,30.306,-37.05311,-10.88105
2015-11-19T17:00:00Z,PAR,30.438,-37.05311,-10.88105
2015-11-19T18:00:00Z,PAR,29.953,-37.05311,-10.88105
2015-11-19T19:00:00Z,PAR,28.866,-37.05311,-10.88105
2015-11-19T20:00:00Z,PAR,28.606,-37.05311,-10.88105
2015-11-19T21:00:00Z,PAR,27.604,-37.05311,-10.88105
2015-11-19T22:00:00Z,PAR,26.622,-37.05311,-10.88105
2015-11-19T23:00:00Z,PAR,25.86,-37.05311,-10.88105
2015-11-20T00:00:00Z,PAR,25.707,-37.05311,-10.88105
2015-11-20T01:00:00Z,PAR,25.55,-37.05311,-10.88105
2015-11-20T02:00:00Z,PAR,25.483,-37.05311,-10.88105
2015-11-20T03:00:00Z,PAR,25.319,-37.05311,-10.88105
2015-11-20T04:00:00Z,PAR,25.083,-37.05311,-10.88105
2015-11-20T05:00:00Z,PAR,24.479,-37.05311,-10.88105
2015-11-20T06:00:00Z,PAR,23.912,-37.05311,-10.88105
2015-11-20T07:00:00Z,PAR,23.605,-37.05311,-10.88105
2015-11-20T08:00:00Z,PAR,23.34,-37.05311,-10.88105
2015-11-20T09:00:00Z,PAR,23.094,-37.05311,-10.88105
2015-11-20T10:00:00Z,PAR,23.088,-37.05311,-10.88105
2015-11-20T11:00:00Z,PAR,24.751,-37.05311,-10.88105
2015-11-20T12:00:00Z,PAR,26.929,-37.05311,-10.88105
2015-11-20T13:00:00Z,PAR,28.624,-37.05311,-10.88105
2015-11-20T14:00:00Z,PAR,30.4,-37.05311,-10.88105
2015-11-20T15:00:00Z,PAR,31.001,-37.05311,-10.88105
2015-11-20T16:00:00Z,PAR,31.033,-37.05311,-10.88105
2015-11-20T17:00:00Z,PAR,30.432,-37.05311,-10.88105
2015-11-20T18:00:00Z,PAR,29.684,-37.05311,-10.88105
2015-11-20T19:00:00Z,PAR,28.841,-37.05311,-10.88105
2015-11-20T20:00:00Z,PAR,28.042,-37.05311,-10.88105
2015-11-20T21:00:00Z,PAR,27.045,-37.05311,-10.88105
2015-11-20T22:00:00Z,PAR,26.134,-37.05311,-10.88105
2015-11-20T23:00:00Z,PAR,25.623,-37.05311,-10.88105
2015-11-21T00:00:00Z,PAR,25.453,-37.05311,-10.88105
2015-11-21T01:00:00Z,PAR,25.537,-37.05311,-10.88105
2015-11-21T02:00:00Z,PAR,25.434,-37.05311,-10.88105
2015-11-21T03:00:00Z,PAR,25.386,-37.05311,-10.88105
2015-11-21T04:00:00Z,PAR,25.21,-37.05311,-10.88105
2015-11-21T05:00:00Z,PAR,24.593,-37.05311,-10.88105
2015-11-21T06:00:00Z,PAR,24.086,-37.05311,-10.88105
2015-11-21T07:00:00Z,PAR,23.677,-37.05311,-10.88105
2015-11-21T08:00:00Z,PAR,23.382,-37.05311,-10.88105
2015-11-21T09:00:00Z,PAR,23.058,-37.05311,-10.88105
2015-11-21T10:00:00Z,PAR,23.148,-37.05311,-10.88105
2015-11-21T11:00:00Z,PAR,24.914,-37.05311,-10.88105
2015-11-21T12:00:00Z,PAR,27.262,-37.05311,-10.88105
2015-11-21T13:00:00Z,PAR,29.015,-37.05311,-10.88105
2015-11-21T14:00:00Z,PAR,30.429,-37.05311,-10.88105
2015-11-21T15:00:00Z,PAR,31.325,-37.05311,-10.88105
2015-11-21T16:00:00Z,PAR,31.325,-37.05311,-10.88105
2015-11-21T17:00:00Z,PAR,30.754,-37.05311,-10.88105
2015-11-21T18:00:00Z,PAR,29.973,-37.05311,-10.88105
2015-11-21T19:00:00Z,PAR,28.872,-37.05311,-10.88105
2015-11-21T20:00:00Z,PAR,27.819,-37.05311,-10.88105
2015-11-21T21:00:00Z,PAR,26.959,-37.05311,-10.88105
2015-11-21T22:00:00Z,PAR,26.061,-37.05311,-10.88105
2015-11-21T23:00:00Z,PAR,25.689,-37.05311,-10.88105
2015-11-22T00:00:00Z,PAR,25.55,-37.05311,-10.88105
2015-11-22T01:00:00Z,PAR,25.72,-37.05311,-10.88105
2015-11-22T02:00:00Z,PAR,25.58,-37.05311,-10.88105
2015-11-22T03:00:00Z,PAR,25.641,-37.05311,-10.88105
2015-11-22T04:00:00Z,PAR,25.428,-37.05311,-10.88105
2015-11-22T05:00:00Z,PAR,25.513,-37.05311,-10.88105
2015-11-22T06:00:00Z,PAR,25.489,-37.05311,-10.88105
2015-11-22T07:00:00Z,PAR,25.398,-37.05311,-10.88105
2015-11-22T08:00:00Z,PAR,25.331,-37.05311,-10.88105
2015-11-22T09:00:00Z,PAR,24.986,-37.05311,-10.88105
2015-11-22T10:00:00Z,PAR,24.55,-37.05311,-10.88105
2015-11-22T11:00:00Z,PAR,25.277,-37.05311,-10.88105
2015-11-22T12:00:00Z,PAR,26.647,-37.05311,-10.88105
2015-11-22T13:00:00Z,PAR,29.68,-37.05311,-10.88105
2015-11-22T14:00:00Z,PAR,30.758,-37.05311,-10.88105
2015-11-22T15:00:00Z,PAR,31.951,-37.05311,-10.88105
2015-11-22T16:00:00Z,PAR,31.275,-37.05311,-10.88105
2015-11-22T17:00:00Z,PAR,30.887,-37.05311,-10.88105
2015-11-22T18:00:00Z,PAR,29.847,-37.05311,-10.88105
2015-11-22T19:00:00Z,PAR,29.608,-37.05311,-10.88105
2015-11-22T20:00:00Z,PAR,28.531,-37.05311,-10.88105
2015-11-22T21:00:00Z,PAR,27.21,-37.05311,-10.88105
2015-11-22T22:00:00Z,PAR,26.006,-37.05311,-10.88105
2015-11-22T23:00:00Z,PAR,25.513,-37.05311,-10.88105
2015-11-23T00:00:00Z,PAR,25.301,-37.05311,-10.88105
2015-11-23T01:00:00Z,PAR,25.168,-37.05311,-10.88105
2015-11-23T02:00:00Z,PAR,25.155,-37.05311,-10.88105
2015-11-23T03:00:00Z,PAR,24.998,-37.05311,-10.88105
2015-11-23T04:00:00Z,PAR,25.089,-37.05311,-10.88105
2015-11-23T05:00:00Z,PAR,24.95,-37.05311,-10.88105
2015-11-23T06:00:00Z,PAR,24.629,-37.05311,-10.88105
2015-11-23T07:00:00Z,PAR,24.381,-37.05311,-10.88105
2015-11-23T08:00:00Z,PAR,24.116,-37.05311,-10.88105
2015-11-23T09:00:00Z,PAR,24.176,-37.05311,-10.88105
2015-11-23T10:00:00Z,PAR,24.146,-37.05311,-10.88105
2015-11-23T11:00:00Z,PAR,24.799,-37.05311,-10.88105
2015-11-23T12:00:00Z,PAR,26.623,-37.05311,-10.88105
2015-11-23T13:00:00Z,PAR,29.716,-37.05311,-10.88105
2015-11-23T14:00:00Z,PAR,30.83,-37.05311,-10.88105
2015-11-23T15:00:00Z,PAR,31.331,-37.05311,-10.88105
2015-11-23T16:00:00Z,PAR,31.351,-37.05311,-10.88105
2015-11-23T17:00:00Z,PAR,30.963,-37.05311,-10.88105
2015-11-23T18:00:00Z,PAR,30.35,-37.05311,-10.88105
2015-11-23T19:00:00Z,PAR,29.496,-37.05311,-10.88105
2015-11-23T20:00:00Z,PAR,28.481,-37.05311,-10.88105
2015-11-23T21:00:00Z,PAR,27.463,-37.05311,-10.88105
2015-11-23T22:00:00Z,PAR,26.311,-37.05311,-10.88105
2015-11-23T23:00:00Z,PAR,25.768,-37.05311,-10.88105
2015-11-24T00:00:00Z,PAR,25.604,-37.05311,-10.88105
2015-11-24T01:00:00Z,PAR,25.44,-37.05311,-10.88105
2015-11-24T02:00:00Z,PAR,25.307,-37.05311,-10.88105
2015-11-24T03:00:00Z,PAR,25.288,-37.05311,-10.88105
2015-11-24T04:00:00Z,PAR,25.27,-37.05311,-10.88105
2015-11-24T05:00:00Z,PAR,24.653,-37.05311,-10.88105
2015-11-24T06:00:00Z,PAR,24.381,-37.05311,-10.88105
2015-11-24T07:00:00Z,PAR,24.152,-37.05311,-10.88105
2015-11-24T08:00:00Z,PAR,23.791,-37.05311,-10.88105
2015-11-24T09:00:00Z,PAR,23.629,-37.05311,-10.88105
2015-11-24T10:00:00Z,PAR,23.713,-37.05311,-10.88105
2015-11-24T11:00:00Z,PAR,25.302,-37.05311,-10.88105
2015-11-24T12:00:00Z,PAR,26.75,-37.05311,-10.88105
2015-11-24T13:00:00Z,PAR,28.983,-37.05311,-10.88105
2015-11-24T14:00:00Z,PAR,29.709,-37.05311,-10.88105
2015-11-24T15:00:00Z,PAR,31.395,-37.05311,-10.88105
2015-11-24T16:00:00Z,PAR,30.824,-37.05311,-10.88105
2015-11-24T17:00:00Z,PAR,30.388,-37.05311,-10.88105
2015-11-24T18:00:00Z,PAR,29.841,-37.05311,-10.88105
2015-11-24T19:00:00Z,PAR,29.011,-37.05311,-10.88105
2015-11-24T20:00:00Z,PAR,28.308,-37.05311,-10.88105
2015-11-24T21:00:00Z,PAR,28.03,-37.05311,-10.88105
2015-11-24T22:00:00Z,PAR,26.573,-37.05311,-10.88105
2015-11-24T23:00:00Z,PAR,25.951,-37.05311,-10.88105
2015-11-25T00:00:00Z,PAR,25.744,-37.05311,-10.88105
2015-11-25T01:00:00Z,PAR,25.665,-37.05311,-10.88105
2015-11-25T02:00:00Z,PAR,25.628,-37.05311,-10.88105
2015-11-25T03:00:00Z,PAR,25.428,-37.05311,-10.88105
2015-11-25T04:00:00Z,PAR,25.131,-37.05311,-10.88105
2015-11-25T05:00:00Z,PAR,24.738,-37.05311,-10.88105
2015-11-25T06:00:00Z,PAR,24.454,-37.05311,-10.88105
2015-11-25T07:00:00Z,PAR,24.339,-37.05311,-10.88105
2015-11-25T08:00:00Z,PAR,24.4,-37.05311,-10.88105
2015-11-25T09:00:00Z,PAR,24.261,-37.05311,-10.88105
2015-11-25T10:00:00Z,PAR,24.116,-37.05311,-10.88105
2015-11-25T11:00:00Z,PAR,25.374,-37.05311,-10.88105
2015-11-25T12:00:00Z,PAR,27.846,-37.05311,-10.88105
2015-11-25T13:00:00Z,PAR,30.174,-37.05311,-10.88105
2015-11-25T14:00:00Z,PAR,31.842,-37.05311,-10.88105
2015-11-25T15:00:00Z,PAR,32.95,-37.05311,-10.88105
2015-11-25T16:00:00Z,PAR,32.517,-37.05311,-10.88105
2015-11-25T17:00:00Z,PAR,31.759,-37.05311,-10.88105
2015-11-25T18:00:00Z,PAR,30.988,-37.05311,-10.88105
2015-11-25T19:00:00Z,PAR,29.998,-37.05311,-10.88105
2015-11-25T20:00:00Z,PAR,29.427,-37.05311,-10.88105
2015-11-25T21:00:00Z,PAR,28.24,-37.05311,-10.88105
2015-11-25T22:00:00Z,PAR,26.983,-37.05311,-10.88105
2015-11-25T23:00:00Z,PAR,26.359,-37.05311,-10.88105
2015-11-26T00:00:00Z,PAR,26.213,-37.05311,-10.88105
2015-11-26T01:00:00Z,PAR,26.079,-37.05311,-10.88105
2015-11-26T02:00:00Z,PAR,25.914,-37.05311,-10.88105
2015-11-26T03:00:00Z,PAR,25.628,-37.05311,-10.88105
2015-11-26T04:00:00Z,PAR,25.204,-37.05311,-10.88105
2015-11-26T05:00:00Z,PAR,24.84,-37.05311,-10.88105
2015-11-26T06:00:00Z,PAR,24.339,-37.05311,-10.88105
2015-11-26T07:00:00Z,PAR,23.863,-37.05311,-10.88105
2015-11-26T08:00:00Z,PAR,23.485,-37.05311,-10.88105
2015-11-26T09:00:00Z,PAR,23.208,-37.05311,-10.88105
2015-11-26T10:00:00Z,PAR,23.184,-37.05311,-10.88105
2015-11-26T11:00:00Z,PAR,24.751,-37.05311,-10.88105
2015-11-26T12:00:00Z,PAR,27.611,-37.05311,-10.88105
2015-11-26T13:00:00Z,PAR,29.973,-37.05311,-10.88105
2015-11-26T14:00:00Z,PAR,32.103,-37.05311,-10.88105
2015-11-26T15:00:00Z,PAR,33.242,-37.05311,-10.88105
2015-11-26T16:00:00Z,PAR,32.466,-37.05311,-10.88105
2015-11-26T17:00:00Z,PAR,31.51,-37.05311,-10.88105
2015-11-26T18:00:00Z,PAR,30.344,-37.05311,-10.88105
2015-11-26T19:00:00Z,PAR,29.608,-37.05311,-10.88105
2015-11-26T20:00:00Z,PAR,28.611,-37.05311,-10.88105
2015-11-26T21:00:00Z,PAR,27.61,-37.05311,-10.88105
2015-11-26T22:00:00Z,PAR,26.726,-37.05311,-10.88105
2015-11-26T23:00:00Z,PAR,26.213,-37.05311,-10.88105
2015-11-27T00:00:00Z,PAR,26.097,-37.05311,-10.88105
2015-11-27T01:00:00Z,PAR,25.926,-37.05311,-10.88105
2015-11-27T02:00:00Z,PAR,25.817,-37.05311,-10.88105
2015-11-27T03:00:00Z,PAR,25.75,-37.05311,-10.88105
2015-11-27T04:00:00Z,PAR,25.707,-37.05311,-10.88105
2015-11-27T05:00:00Z,PAR,25.635,-37.05311,-10.88105
2015-11-27T06:00:00Z,PAR,25.174,-37.05311,-10.88105
2015-11-27T07:00:00Z,PAR,24.659,-37.05311,-10.88105
2015-11-27T08:00:00Z,PAR,24.339,-37.05311,-10.88105
2015-11-27T09:00:00Z,PAR,23.827,-37.05311,-10.88105
2015-11-27T10:00:00Z,PAR,23.569,-37.05311,-10.88105
2015-11-27T11:00:00Z,PAR,24.237,-37.05311,-10.88105
2015-11-27T12:00:00Z,PAR,26.466,-37.05311,-10.88105
2015-11-27T13:00:00Z,PAR,29.31,-37.05311,-10.88105
2015-11-27T14:00:00Z,PAR,31.173,-37.05311,-10.88105
2015-11-27T15:00:00Z,PAR,32.079,-37.05311,-10.88105
2015-11-27T16:00:00Z,PAR,32.214,-37.05311,-10.88105
2015-11-27T17:00:00Z,PAR,31.44,-37.05311,-10.88105
2015-11-27T18:00:00Z,PAR,30.634,-37.05311,-10.88105
2015-11-27T19:00:00Z,PAR,29.596,-37.05311,-10.88105
2015-11-27T20:00:00Z,PAR,28.575,-37.05311,-10.88105
2015-11-27T21:00:00Z,PAR,27.401,-37.05311,-10.88105
2015-11-27T22:00:00Z,PAR,26.256,-37.05311,-10.88105
2015-11-27T23:00:00Z,PAR,25.744,-37.05311,-10.88105
2015-11-28T00:00:00Z,PAR,25.677,-37.05311,-10.88105
2015-11-28T01:00:00Z,PAR,25.55,-37.05311,-10.88105
2015-11-28T02:00:00Z,PAR,25.556,-37.05311,-10.88105
2015-11-28T03:00:00Z,PAR,25.519,-37.05311,-10.88105
2015-11-28T04:00:00Z,PAR,25.41,-37.05311,-10.88105
2015-11-28T05:00:00Z,PAR,25.295,-37.05311,-10.88105
2015-11-28T06:00:00Z,PAR,25.107,-37.05311,-10.88105
2015-11-28T07:00:00Z,PAR,25.137,-37.05311,-10.88105
2015-11-28T08:00:00Z,PAR,25.016,-37.05311,-10.88105
2015-11-28T09:00:00Z,PAR,24.762,-37.05311,-10.88105
2015-11-28T10:00:00Z,PAR,25.162,-37.05311,-10.88105
2015-11-28T11:00:00Z,PAR,26.581,-37.05311,-10.88105
2015-11-28T12:00:00Z,PAR,28.476,-37.05311,-10.88105
2015-11-28T13:00:00Z,PAR,29.98,-37.05311,-10.88105
2015-11-28T14:00:00Z,PAR,30.577,-37.05311,-10.88105
2015-11-28T15:00:00Z,PAR,30.747,-37.05311,-10.88105
2015-11-28T16:00:00Z,PAR,30.855,-37.05311,-10.88105
2015-11-28T17:00:00Z,PAR,30.558,-37.05311,-10.88105
2015-11-28T18:00:00Z,PAR,30.28,-37.05311,-10.88105
2015-11-28T19:00:00Z,PAR,29.509,-37.05311,-10.88105
2015-11-28T20:00:00Z,PAR,28.675,-37.05311,-10.88105
2015-11-28T21:00:00Z,PAR,27.327,-37.05311,-10.88105
2015-11-28T22:00:00Z,PAR,26.158,-37.05311,-10.88105
2015-11-28T23:00:00Z,PAR,25.556,-37.05311,-10.88105
2015-11-29T00:00:00Z,PAR,25.319,-37.05311,-10.88105
2015-11-29T01:00:00Z,PAR,25.216,-37.05311,-10.88105
2015-11-29T02:00:00Z,PAR,25.138,-37.05311,-10.88105
2015-11-29T03:00:00Z,PAR,24.944,-37.05311,-10.88105
2015-11-29T04:00:00Z,PAR,24.756,-37.05311,-10.88105
2015-11-29T05:00:00Z,PAR,24.653,-37.05311,-10.88105
2015-11-29T06:00:00Z,PAR,24.303,-37.05311,-10.88105
2015-11-29T07:00:00Z,PAR,24.08,-37.05311,-10.88105
2015-11-29T08:00:00Z,PAR,23.893,-37.05311,-10.88105
2015-11-29T09:00:00Z,PAR,23.701,-37.05311,-10.88105
2015-11-29T10:00:00Z,PAR,23.755,-37.05311,-10.88105
2015-11-29T11:00:00Z,PAR,25.441,-37.05311,-10.88105
2015-11-29T12:00:00Z,PAR,27.308,-37.05311,-10.88105
2015-11-29T13:00:00Z,PAR,29.291,-37.05311,-10.88105
2015-11-29T14:00:00Z,PAR,30.716,-37.05311,-10.88105
2015-11-29T15:00:00Z,PAR,31.357,-37.05311,-10.88105
2015-11-29T16:00:00Z,PAR,30.976,-37.05311,-10.88105
2015-11-29T17:00:00Z,PAR,30.627,-37.05311,-10.88105
2015-11-29T18:00:00Z,PAR,30.099,-37.05311,-10.88105
2015-11-29T19:00:00Z,PAR,29.44,-37.05311,-10.88105
2015-11-29T20:00:00Z,PAR,28.537,-37.05311,-10.88105
2015-11-29T21:00:00Z,PAR,27.168,-37.05311,-10.88105
2015-11-29T22:00:00Z,PAR,25.945,-37.05311,-10.88105
2015-11-29T23:00:00Z,PAR,25.337,-37.05311,-10.88105
2015-11-30T00:00:00Z,PAR,25.252,-37.05311,-10.88105
2015-11-30T01:00:00Z,PAR,25.095,-37.05311,-10.88105
2015-11-30T02:00:00Z,PAR,24.992,-37.05311,-10.88105
2015-11-30T03:00:00Z,PAR,24.689,-37.05311,-10.88105
2015-11-30T04:00:00Z,PAR,24.218,-37.05311,-10.88105
2015-11-30T05:00:00Z,PAR,24.098,-37.05311,-10.88105
2015-11-30T06:00:00Z,PAR,24.062,-37.05311,-10.88105
2015-11-30T07:00:00Z,PAR,24.008,-37.05311,-10.88105
2015-11-30T08:00:00Z,PAR,23.749,-37.05311,-10.88105
2015-11-30T09:00:00Z,PAR,23.695,-37.05311,-10.88105
2015-11-30T10:00:00Z,PAR,23.773,-37.05311,-10.88105
2015-11-30T11:00:00Z,PAR,26.094,-37.05311,-10.88105
2015-11-30T12:00:00Z,PAR,28.358,-37.05311,-10.88105
2015-11-30T13:00:00Z,PAR,29.222,-37.05311,-10.88105
2015-11-30T14:00:00Z,PAR,30.212,-37.05311,-10.88105
2015-11-30T15:00:00Z,PAR,30.432,-37.05311,-10.88105
2015-11-30T16:00:00Z,PAR,30.571,-37.05311,-10.88105
2015-11-30T17:00:00Z,PAR,30.4,-37.05311,-10.88105
2015-11-30T18:00:00Z,PAR,29.972,-37.05311,-10.88105
2015-11-30T19:00:00Z,PAR,29.228,-37.05311,-10.88105
2015-11-30T20:00:00Z,PAR,28.246,-37.05311,-10.88105
2015-11-30T21:00:00Z,PAR,27.076,-37.05311,-10.88105
2015-11-30T22:00:00Z,PAR,26.115,-37.05311,-10.88105
2015-11-30T23:00:00Z,PAR,25.349,-37.05311,-10.88105
2015-12-01T00:00:00Z,PAR,25.089,-37.05311,-10.88105
2015-12-01T01:00:00Z,PAR,25.004,-37.05311,-10.88105
2015-12-01T02:00:00Z,PAR,24.907,-37.05311,-10.88105
2015-12-01T03:00:00Z,PAR,24.822,-37.05311,-10.88105
2015-12-01T04:00:00Z,PAR,24.701,-37.05311,-10.88105
2015-12-01T05:00:00Z,PAR,24.454,-37.05311,-10.88105
2015-12-01T06:00:00Z,PAR,24.363,-37.05311,-10.88105
2015-12-01T07:00:00Z,PAR,24.159,-37.05311,-10.88105
2015-12-01T08:00:00Z,PAR,23.996,-37.05311,-10.88105
2015-12-01T09:00:00Z,PAR,23.797,-37.05311,-10.88105
2015-12-01T10:00:00Z,PAR,23.924,-37.05311,-10.88105
2015-12-01T11:00:00Z,PAR,25.854,-37.05311,-10.88105
2015-12-01T12:00:00Z,PAR,27.322,-37.05311,-10.88105
2015-12-01T13:00:00Z,PAR,29.404,-37.05311,-10.88105
2015-12-01T14:00:00Z,PAR,30.482,-37.05311,-10.88105
2015-12-01T15:00:00Z,PAR,30.836,-37.05311,-10.88105
2015-12-01T16:00:00Z,PAR,30.464,-37.05311,-10.88105
2015-12-01T17:00:00Z,PAR,30.268,-37.05311,-10.88105
2015-12-01T18:00:00Z,PAR,29.815,-37.05311,-10.88105
2015-12-01T19:00:00Z,PAR,28.872,-37.05311,-10.88105
2015-12-01T20:00:00Z,PAR,27.85,-37.05311,-10.88105
2015-12-01T21:00:00Z,PAR,26.959,-37.05311,-10.88105
2015-12-01T22:00:00Z,PAR,26.048,-37.05311,-10.88105
2015-12-01T23:00:00Z,PAR,25.483,-37.05311,-10.88105
2015-12-02T00:00:00Z,PAR,25.313,-37.05311,-10.88105
2015-12-02T01:00:00Z,PAR,25.216,-37.05311,-10.88105
2015-12-02T02:00:00Z,PAR,25.131,-37.05311,-10.88105
2015-12-02T03:00:00Z,PAR,24.944,-37.05311,-10.88105
2015-12-02T04:00:00Z,PAR,24.931,-37.05311,-10.88105
2015-12-02T05:00:00Z,PAR,24.707,-37.05311,-10.88105
2015-12-02T06:00:00Z,PAR,24.732,-37.05311,-10.88105
2015-12-02T07:00:00Z,PAR,24.556,-37.05311,-10.88105
2015-12-02T08:00:00Z,PAR,24.412,-37.05311,-10.88105
2015-12-02T09:00:00Z,PAR,24.333,-37.05311,-10.88105
2015-12-02T10:00:00Z,PAR,24.225,-37.05311,-10.88105
2015-12-02T11:00:00Z,PAR,25.617,-37.05311,-10.88105
2015-12-02T12:00:00Z,PAR,27.948,-37.05311,-10.88105
2015-12-02T13:00:00Z,PAR,30.18,-37.05311,-10.88105
2015-12-02T14:00:00Z,PAR,30.343,-37.05311,-10.88105
2015-12-02T15:00:00Z,PAR,30.539,-37.05311,-10.88105
2015-12-02T16:00:00Z,PAR,30.716,-37.05311,-10.88105
2015-12-02T17:00:00Z,PAR,30.154,-37.05311,-10.88105
2015-12-02T18:00:00Z,PAR,29.608,-37.05311,-10.88105
2015-12-02T19:00:00Z,PAR,29.028,-37.05311,-10.88105
2015-12-02T20:00:00Z,PAR,28.518,-37.05311,-10.88105
2015-12-02T21:00:00Z,PAR,27.653,-37.05311,-10.88105
2015-12-02T22:00:00Z,PAR,26.47,-37.05311,-10.88105
2015-12-02T23:00:00Z,PAR,25.866,-37.05311,-10.88105
2015-12-03T00:00:00Z,PAR,25.61,-37.05311,-10.88105
2015-12-03T01:00:00Z,PAR,25.386,-37.05311,-10.88105
